Date,HUA_clinecenter,SBUX_clinecenter,TIK_clinecenter,HUA_brandwatch,SBUX_brandwatch,TIK_brandwatch,HUA_clinecenter_21D,HUA_clinecenter_50D,HUA_clinecenter_100D,HUA_clinecenter_200D,SBUX_clinecenter_21D,SBUX_clinecenter_50D,SBUX_clinecenter_100D,SBUX_clinecenter_200D,TIK_clinecenter_21D,TIK_clinecenter_50D,TIK_clinecenter_100D,TIK_clinecenter_200D,HUA_brandwatch_21D,HUA_brandwatch_50D,HUA_brandwatch_100D,HUA_brandwatch_200D,SBUX_brandwatch_21D,SBUX_brandwatch_50D,SBUX_brandwatch_100D,SBUX_brandwatch_200D,TIK_brandwatch_21D,TIK_brandwatch_50D,TIK_brandwatch_100D,TIK_brandwatch_200D
2019-02-18,-1.979,4.070,1.667,-1.594,0.472,-3.045,0.532,0.064,0.090,0.266,2.487,2.272,2.157,2.027,1.217,0.767,0.874,1.116,-0.564,-0.891,-0.800,-0.867,-0.622,-0.113,0.116,0.050,0.740,1.600,2.165,2.281
2019-02-18,-1.979,4.070,1.667,-1.594,0.472,-3.045,0.603,0.107,0.112,0.286,2.395,2.246,2.127,2.009,1.053,0.721,0.891,1.122,-0.453,-0.881,-0.800,-0.857,-0.702,-0.133,0.096,0.047,0.979,1.747,2.229,2.301
2019-02-19,-0.363,2.636,1.410,-1.683,-1.955,-0.108,0.590,0.150,0.138,0.305,2.255,2.219,2.090,2.004,0.995,0.675,0.879,1.128,-0.468,-0.872,-0.798,-0.848,-0.851,-0.153,0.070,0.047,1.228,1.893,2.307,2.316
2019-02-19,-0.363,2.636,1.410,-1.683,-1.955,-0.108,0.500,0.159,0.139,0.311,2.184,2.187,2.084,1.997,0.950,0.647,0.903,1.121,-0.480,-0.823,-0.801,-0.837,-0.884,-0.099,0.099,0.057,1.337,1.980,2.355,2.323
2019-02-19,-0.363,2.636,1.410,-1.683,-1.955,-0.108,0.590,0.150,0.138,0.305,2.255,2.219,2.090,2.004,0.995,0.675,0.879,1.128,-0.468,-0.872,-0.798,-0.848,-0.851,-0.153,0.070,0.047,1.228,1.893,2.307,2.316
2019-02-19,-0.363,2.636,1.410,-1.683,-1.955,-0.108,0.500,0.159,0.139,0.311,2.184,2.187,2.084,1.997,0.950,0.647,0.903,1.121,-0.480,-0.823,-0.801,-0.837,-0.884,-0.099,0.099,0.057,1.337,1.980,2.355,2.323
2019-02-20,1.070,2.143,1.667,-1.179,-0.953,3.758,0.428,0.168,0.134,0.321,2.183,2.154,2.089,1.988,1.026,0.619,0.905,1.133,-0.481,-0.774,-0.807,-0.828,-0.599,-0.045,0.129,0.071,1.503,2.067,2.399,2.345
2019-02-20,1.070,2.143,1.667,-1.179,-0.953,3.758,0.287,0.158,0.116,0.325,2.205,2.138,2.091,1.990,1.089,0.600,0.910,1.117,-0.506,-0.745,-0.812,-0.817,-0.361,-0.026,0.144,0.078,1.485,2.073,2.399,2.341
2019-02-20,1.070,2.143,1.667,-1.179,-0.953,3.758,0.428,0.168,0.134,0.321,2.183,2.154,2.089,1.988,1.026,0.619,0.905,1.133,-0.481,-0.774,-0.807,-0.828,-0.599,-0.045,0.129,0.071,1.503,2.067,2.399,2.345
2019-02-20,1.070,2.143,1.667,-1.179,-0.953,3.758,0.287,0.158,0.116,0.325,2.205,2.138,2.091,1.990,1.089,0.600,0.910,1.117,-0.506,-0.745,-0.812,-0.817,-0.361,-0.026,0.144,0.078,1.485,2.073,2.399,2.341
2019-02-21,-0.063,1.500,1.812,-0.969,-0.363,3.702,0.233,0.099,0.118,0.329,2.174,2.137,2.101,1.999,1.112,0.600,0.901,1.115,-0.529,-0.754,-0.823,-0.809,-0.270,0.041,0.162,0.087,1.418,2.038,2.398,2.338
2019-02-21,-0.063,1.500,1.812,-0.969,-0.363,3.702,0.234,0.080,0.123,0.340,2.173,2.129,2.108,2.011,1.128,0.570,0.883,1.106,-0.563,-0.749,-0.834,-0.797,-0.207,0.099,0.170,0.092,1.355,1.971,2.389,2.334
2019-02-21,-0.063,1.500,1.812,-0.969,-0.363,3.702,0.233,0.099,0.118,0.329,2.174,2.137,2.101,1.999,1.112,0.600,0.901,1.115,-0.529,-0.754,-0.823,-0.809,-0.270,0.041,0.162,0.087,1.418,2.038,2.398,2.338
2019-02-21,-0.063,1.500,1.812,-0.969,-0.363,3.702,0.234,0.080,0.123,0.340,2.173,2.129,2.108,2.011,1.128,0.570,0.883,1.106,-0.563,-0.749,-0.834,-0.797,-0.207,0.099,0.170,0.092,1.355,1.971,2.389,2.334
2019-02-22,-0.046,2.467,1.207,-1.184,0.011,3.613,0.228,0.129,0.120,0.345,2.241,2.175,2.103,2.018,1.041,0.568,0.881,1.105,-0.567,-0.735,-0.844,-0.793,-0.165,0.123,0.182,0.087,1.314,1.928,2.386,2.323
2019-02-22,-0.046,2.467,1.207,-1.184,0.011,3.613,0.220,0.161,0.125,0.364,2.262,2.173,2.100,2.024,0.984,0.593,0.907,1.102,-0.562,-0.701,-0.853,-0.786,-0.140,0.133,0.188,0.077,1.278,1.853,2.380,2.303
2019-02-22,-0.046,2.467,1.207,-1.184,0.011,3.613,0.228,0.129,0.120,0.345,2.241,2.175,2.103,2.018,1.041,0.568,0.881,1.105,-0.567,-0.735,-0.844,-0.793,-0.165,0.123,0.182,0.087,1.314,1.928,2.386,2.323
2019-02-22,-0.046,2.467,1.207,-1.184,0.011,3.613,0.220,0.161,0.125,0.364,2.262,2.173,2.100,2.024,0.984,0.593,0.907,1.102,-0.562,-0.701,-0.853,-0.786,-0.140,0.133,0.188,0.077,1.278,1.853,2.380,2.303
2019-02-23,0.802,1.364,0.000,-1.253,0.620,-0.794,0.185,0.194,0.109,0.366,2.313,2.154,2.111,2.021,0.974,0.586,0.919,1.111,-0.590,-0.670,-0.859,-0.782,-0.160,0.179,0.196,0.077,1.213,1.796,2.366,2.288
2019-02-23,0.802,1.364,0.000,-1.253,0.620,-0.794,0.109,0.203,0.106,0.361,2.416,2.162,2.124,2.020,1.022,0.569,0.941,1.126,-0.615,-0.619,-0.843,-0.776,-0.208,0.172,0.202,0.080,1.358,1.910,2.379,2.308
2019-02-23,0.802,1.364,0.000,-1.253,0.620,-0.794,0.185,0.194,0.109,0.366,2.313,2.154,2.111,2.021,0.974,0.586,0.919,1.111,-0.590,-0.670,-0.859,-0.782,-0.160,0.179,0.196,0.077,1.213,1.796,2.366,2.288
2019-02-23,0.802,1.364,0.000,-1.253,0.620,-0.794,0.109,0.203,0.106,0.361,2.416,2.162,2.124,2.020,1.022,0.569,0.941,1.126,-0.615,-0.619,-0.843,-0.776,-0.208,0.172,0.202,0.080,1.358,1.910,2.379,2.308
2019-02-24,2.607,3.333,1.111,0.801,-0.135,-3.163,0.023,0.167,0.082,0.362,2.491,2.180,2.136,2.028,1.192,0.608,0.931,1.143,-0.497,-0.600,-0.835,-0.772,-0.232,0.142,0.209,0.076,1.502,2.019,2.416,2.329
2019-02-24,2.607,3.333,1.111,0.801,-0.135,-3.163,-0.150,0.155,0.043,0.353,2.473,2.144,2.139,2.023,1.309,0.647,0.936,1.138,-0.477,-0.580,-0.844,-0.778,-0.219,0.135,0.220,0.070,1.759,2.178,2.479,2.356
2019-02-24,2.607,3.333,1.111,0.801,-0.135,-3.163,0.023,0.167,0.082,0.362,2.491,2.180,2.136,2.028,1.192,0.608,0.931,1.143,-0.497,-0.600,-0.835,-0.772,-0.232,0.142,0.209,0.076,1.502,2.019,2.416,2.329
2019-02-24,2.607,3.333,1.111,0.801,-0.135,-3.163,-0.150,0.155,0.043,0.353,2.473,2.144,2.139,2.023,1.309,0.647,0.936,1.138,-0.477,-0.580,-0.844,-0.778,-0.219,0.135,0.220,0.070,1.759,2.178,2.479,2.356
2019-02-25,-0.147,1.723,1.364,0.539,-0.757,-0.274,-0.342,0.126,0.017,0.341,2.436,2.118,2.139,2.019,1.256,0.625,0.942,1.138,-0.502,-0.581,-0.868,-0.781,-0.226,0.160,0.218,0.060,1.997,2.299,2.538,2.388
2019-02-25,-0.147,1.723,1.364,0.539,-0.757,-0.274,-0.402,0.092,0.026,0.336,2.477,2.107,2.108,2.018,1.191,0.644,0.938,1.146,-0.514,-0.607,-0.880,-0.778,-0.202,0.186,0.235,0.067,2.098,2.350,2.563,2.410
2019-02-25,-0.147,1.723,1.364,0.539,-0.757,-0.274,-0.342,0.126,0.017,0.341,2.436,2.118,2.139,2.019,1.256,0.625,0.942,1.138,-0.502,-0.581,-0.868,-0.781,-0.226,0.160,0.218,0.060,1.997,2.299,2.538,2.388
2019-02-25,-0.147,1.723,1.364,0.539,-0.757,-0.274,-0.402,0.092,0.026,0.336,2.477,2.107,2.108,2.018,1.191,0.644,0.938,1.146,-0.514,-0.607,-0.880,-0.778,-0.202,0.186,0.235,0.067,2.098,2.350,2.563,2.410
2019-02-26,2.161,2.101,2.308,0.465,-0.624,1.880,-0.382,0.109,0.043,0.335,2.402,2.141,2.085,2.009,1.034,0.625,0.925,1.131,-0.627,-0.676,-0.908,-0.770,-0.192,0.209,0.251,0.079,2.229,2.415,2.591,2.435
2019-02-26,2.161,2.101,2.308,0.465,-0.624,1.880,-0.471,0.097,0.019,0.336,2.309,2.161,2.085,2.003,0.833,0.605,0.914,1.134,-0.736,-0.710,-0.934,-0.765,-0.187,0.206,0.259,0.086,2.257,2.440,2.592,2.448
2019-02-26,2.161,2.101,2.308,0.465,-0.624,1.880,-0.382,0.109,0.043,0.335,2.402,2.141,2.085,2.009,1.034,0.625,0.925,1.131,-0.627,-0.676,-0.908,-0.770,-0.192,0.209,0.251,0.079,2.229,2.415,2.591,2.435
2019-02-26,2.161,2.101,2.308,0.465,-0.624,1.880,-0.471,0.097,0.019,0.336,2.309,2.161,2.085,2.003,0.833,0.605,0.914,1.134,-0.736,-0.710,-0.934,-0.765,-0.187,0.206,0.259,0.086,2.257,2.440,2.592,2.448
2019-02-27,1.795,3.701,1.111,-0.232,-2.233,1.224,-0.505,0.104,0.011,0.323,2.335,2.169,2.099,1.991,0.723,0.622,0.924,1.144,-0.878,-0.701,-0.950,-0.767,-0.147,0.169,0.260,0.087,2.324,2.461,2.593,2.451
2019-02-27,1.795,3.701,1.111,-0.232,-2.233,1.224,-0.521,0.108,-0.004,0.321,2.285,2.163,2.086,1.978,0.670,0.617,0.930,1.137,-0.987,-0.688,-0.954,-0.769,-0.030,0.187,0.284,0.102,2.422,2.470,2.613,2.448
2019-02-27,1.795,3.701,1.111,-0.232,-2.233,1.224,-0.505,0.104,0.011,0.323,2.335,2.169,2.099,1.991,0.723,0.622,0.924,1.144,-0.878,-0.701,-0.950,-0.767,-0.147,0.169,0.260,0.087,2.324,2.461,2.593,2.451
2019-02-27,1.795,3.701,1.111,-0.232,-2.233,1.224,-0.521,0.108,-0.004,0.321,2.285,2.163,2.086,1.978,0.670,0.617,0.930,1.137,-0.987,-0.688,-0.954,-0.769,-0.030,0.187,0.284,0.102,2.422,2.470,2.613,2.448
2019-02-28,-0.497,2.143,-1.765,0.738,-1.219,1.963,-0.598,0.072,-0.021,0.320,2.209,2.151,2.066,1.971,0.617,0.637,0.887,1.127,-1.074,-0.639,-0.962,-0.769,0.126,0.175,0.331,0.120,2.510,2.422,2.633,2.452
2019-02-28,-0.497,2.143,-1.765,0.738,-1.219,1.963,-0.567,0.100,-0.028,0.318,2.207,2.118,2.076,1.973,0.701,0.744,0.915,1.140,-1.206,-0.597,-0.982,-0.775,0.234,0.153,0.356,0.126,2.563,2.438,2.641,2.452
2019-02-28,-0.497,2.143,-1.765,0.738,-1.219,1.963,-0.598,0.072,-0.021,0.320,2.209,2.151,2.066,1.971,0.617,0.637,0.887,1.127,-1.074,-0.639,-0.962,-0.769,0.126,0.175,0.331,0.120,2.510,2.422,2.633,2.452
2019-02-28,-0.497,2.143,-1.765,0.738,-1.219,1.963,-0.567,0.100,-0.028,0.318,2.207,2.118,2.076,1.973,0.701,0.744,0.915,1.140,-1.206,-0.597,-0.982,-0.775,0.234,0.153,0.356,0.126,2.563,2.438,2.641,2.452
2019-03-01,-2.247,1.140,0.455,-1.920,-2.647,2.179,-0.570,0.146,-0.031,0.333,2.188,2.087,2.056,1.966,0.706,0.724,0.911,1.161,-1.343,-0.683,-0.997,-0.788,0.392,0.173,0.359,0.137,2.503,2.443,2.658,2.451
2019-03-01,-2.247,1.140,0.455,-1.920,-2.647,2.179,-0.491,0.225,-0.018,0.354,2.217,2.096,2.063,1.963,0.605,0.711,0.913,1.170,-1.353,-0.713,-0.960,-0.779,0.618,0.235,0.374,0.160,2.433,2.466,2.679,2.449
2019-03-01,-2.247,1.140,0.455,-1.920,-2.647,2.179,-0.570,0.146,-0.031,0.333,2.188,2.087,2.056,1.966,0.706,0.724,0.911,1.161,-1.343,-0.683,-0.997,-0.788,0.392,0.173,0.359,0.137,2.503,2.443,2.658,2.451
2019-03-01,-2.247,1.140,0.455,-1.920,-2.647,2.179,-0.491,0.225,-0.018,0.354,2.217,2.096,2.063,1.963,0.605,0.711,0.913,1.170,-1.353,-0.713,-0.960,-0.779,0.618,0.235,0.374,0.160,2.433,2.466,2.679,2.449
2019-03-06,-1.891,2.609,3.000,-1.711,4.028,3.380,-0.349,0.299,0.015,0.357,2.291,2.110,2.084,1.955,0.557,0.710,0.902,1.172,-1.308,-0.698,-0.948,-0.775,0.759,0.278,0.393,0.179,2.288,2.487,2.700,2.460
2019-03-06,-1.891,2.609,3.000,-1.711,4.028,3.380,-0.225,0.341,0.050,0.359,2.295,2.107,2.080,1.948,0.387,0.676,0.881,1.174,-1.274,-0.672,-0.945,-0.770,0.581,0.169,0.351,0.168,2.086,2.455,2.690,2.467
2019-03-06,-1.891,2.609,3.000,-1.711,4.028,3.380,-0.349,0.299,0.015,0.357,2.291,2.110,2.084,1.955,0.557,0.710,0.902,1.172,-1.308,-0.698,-0.948,-0.775,0.759,0.278,0.393,0.179,2.288,2.487,2.700,2.460
2019-03-06,-1.891,2.609,3.000,-1.711,4.028,3.380,-0.225,0.341,0.050,0.359,2.295,2.107,2.080,1.948,0.387,0.676,0.881,1.174,-1.274,-0.672,-0.945,-0.770,0.581,0.169,0.351,0.168,2.086,2.455,2.690,2.467
2019-03-08,-0.047,1.486,2.143,-1.668,0.962,2.364,-0.087,0.388,0.082,0.362,2.265,2.110,2.085,1.947,0.257,0.660,0.864,1.161,-1.223,-0.641,-0.958,-0.770,0.376,0.060,0.309,0.161,1.986,2.447,2.680,2.474
2019-03-08,-0.047,1.486,2.143,-1.668,0.962,2.364,-0.037,0.369,0.090,0.360,2.288,2.138,2.095,1.938,0.168,0.640,0.860,1.161,-1.175,-0.602,-0.934,-0.769,0.317,0.047,0.304,0.166,1.933,2.400,2.684,2.478
2019-03-08,-0.047,1.486,2.143,-1.668,0.962,2.364,-0.087,0.388,0.082,0.362,2.265,2.110,2.085,1.947,0.257,0.660,0.864,1.161,-1.223,-0.641,-0.958,-0.770,0.376,0.060,0.309,0.161,1.986,2.447,2.680,2.474
2019-03-08,-0.047,1.486,2.143,-1.668,0.962,2.364,-0.037,0.369,0.090,0.360,2.288,2.138,2.095,1.938,0.168,0.640,0.860,1.161,-1.175,-0.602,-0.934,-0.769,0.317,0.047,0.304,0.166,1.933,2.400,2.684,2.478
2019-03-10,-0.200,2.917,0.000,-1.065,0.527,2.858,0.004,0.335,0.101,0.363,2.270,2.147,2.120,1.933,0.113,0.647,0.813,1.148,-1.091,-0.558,-0.936,-0.773,0.230,0.050,0.290,0.165,2.021,2.330,2.693,2.478
2019-03-10,-0.200,2.917,0.000,-1.065,0.527,2.858,0.053,0.339,0.099,0.374,2.183,2.132,2.116,1.913,0.161,0.647,0.819,1.152,-1.036,-0.547,-0.938,-0.776,0.163,0.052,0.286,0.162,2.085,2.278,2.702,2.470
2019-03-10,-0.200,2.917,0.000,-1.065,0.527,2.858,0.004,0.335,0.101,0.363,2.270,2.147,2.120,1.933,0.113,0.647,0.813,1.148,-1.091,-0.558,-0.936,-0.773,0.230,0.050,0.290,0.165,2.021,2.330,2.693,2.478
2019-03-10,-0.200,2.917,0.000,-1.065,0.527,2.858,0.053,0.339,0.099,0.374,2.183,2.132,2.116,1.913,0.161,0.647,0.819,1.152,-1.036,-0.547,-0.938,-0.776,0.163,0.052,0.286,0.162,2.085,2.278,2.702,2.470
2019-03-11,-0.789,3.537,1.000,-1.773,-0.401,2.247,0.071,0.325,0.078,0.367,2.175,2.097,2.094,1.882,0.131,0.607,0.843,1.155,-1.039,-0.534,-0.941,-0.772,0.113,0.076,0.282,0.154,2.153,2.259,2.709,2.474
2019-03-11,-0.789,3.537,1.000,-1.773,-0.401,2.247,0.116,0.355,0.063,0.370,2.138,2.071,2.091,1.858,0.054,0.607,0.866,1.156,-1.008,-0.488,-0.945,-0.765,0.106,0.107,0.298,0.155,2.250,2.258,2.726,2.481
2019-03-11,-0.789,3.537,1.000,-1.773,-0.401,2.247,0.071,0.325,0.078,0.367,2.175,2.097,2.094,1.882,0.131,0.607,0.843,1.155,-1.039,-0.534,-0.941,-0.772,0.113,0.076,0.282,0.154,2.153,2.259,2.709,2.474
2019-03-11,-0.789,3.537,1.000,-1.773,-0.401,2.247,0.116,0.355,0.063,0.370,2.138,2.071,2.091,1.858,0.054,0.607,0.866,1.156,-1.008,-0.488,-0.945,-0.765,0.106,0.107,0.298,0.155,2.250,2.258,2.726,2.481
2019-03-12,-1.017,2.941,3.571,1.219,0.127,2.229,0.157,0.366,0.058,0.378,2.017,2.051,2.076,1.847,0.006,0.562,0.876,1.161,-0.887,-0.508,-0.948,-0.750,0.161,0.116,0.312,0.158,2.345,2.237,2.740,2.473
2019-03-12,-1.017,2.941,3.571,1.219,0.127,2.229,0.209,0.356,0.065,0.386,1.925,2.046,2.072,1.840,-0.164,0.509,0.840,1.144,-0.909,-0.574,-0.969,-0.760,0.190,0.087,0.320,0.166,2.441,2.225,2.741,2.461
2019-03-12,-1.017,2.941,3.571,1.219,0.127,2.229,0.157,0.366,0.058,0.378,2.017,2.051,2.076,1.847,0.006,0.562,0.876,1.161,-0.887,-0.508,-0.948,-0.750,0.161,0.116,0.312,0.158,2.345,2.237,2.740,2.473
2019-03-12,-1.017,2.941,3.571,1.219,0.127,2.229,0.209,0.356,0.065,0.386,1.925,2.046,2.072,1.840,-0.164,0.509,0.840,1.144,-0.909,-0.574,-0.969,-0.760,0.190,0.087,0.320,0.166,2.441,2.225,2.741,2.461
2019-03-13,-1.420,2.568,0.000,0.278,-0.266,1.846,0.286,0.362,0.089,0.395,1.849,2.040,2.062,1.844,-0.300,0.483,0.839,1.133,-0.955,-0.624,-0.985,-0.769,0.184,0.068,0.315,0.161,2.527,2.203,2.743,2.458
2019-03-13,-1.420,2.568,0.000,0.278,-0.266,1.846,0.264,0.404,0.141,0.398,1.826,2.039,2.059,1.847,-0.221,0.483,0.839,1.140,-1.046,-0.649,-1.018,-0.777,0.311,0.097,0.319,0.167,2.535,2.227,2.743,2.458
2019-03-13,-1.420,2.568,0.000,0.278,-0.266,1.846,0.286,0.362,0.089,0.395,1.849,2.040,2.062,1.844,-0.300,0.483,0.839,1.133,-0.955,-0.624,-0.985,-0.769,0.184,0.068,0.315,0.161,2.527,2.203,2.743,2.458
2019-03-13,-1.420,2.568,0.000,0.278,-0.266,1.846,0.264,0.404,0.141,0.398,1.826,2.039,2.059,1.847,-0.221,0.483,0.839,1.140,-1.046,-0.649,-1.018,-0.777,0.311,0.097,0.319,0.167,2.535,2.227,2.743,2.458
2019-03-15,0.286,0.152,-1.923,-1.828,-0.534,2.466,0.282,0.416,0.172,0.416,1.758,2.022,2.047,1.854,-0.205,0.498,0.856,1.154,-1.093,-0.680,-1.046,-0.783,0.444,0.084,0.331,0.191,2.465,2.238,2.717,2.459
2019-03-15,0.286,0.152,-1.923,-1.828,-0.534,2.466,0.384,0.383,0.189,0.414,1.932,2.083,2.058,1.863,-0.034,0.570,0.882,1.177,-1.019,-0.689,-1.039,-0.774,0.510,0.104,0.349,0.216,2.421,2.275,2.693,2.461
2019-03-15,0.286,0.152,-1.923,-1.828,-0.534,2.466,0.282,0.416,0.172,0.416,1.758,2.022,2.047,1.854,-0.205,0.498,0.856,1.154,-1.093,-0.680,-1.046,-0.783,0.444,0.084,0.331,0.191,2.465,2.238,2.717,2.459
2019-03-15,0.286,0.152,-1.923,-1.828,-0.534,2.466,0.384,0.383,0.189,0.414,1.932,2.083,2.058,1.863,-0.034,0.570,0.882,1.177,-1.019,-0.689,-1.039,-0.774,0.510,0.104,0.349,0.216,2.421,2.275,2.693,2.461
2019-03-16,1.452,2.647,0.000,-2.521,0.227,3.283,0.443,0.343,0.198,0.417,2.036,2.139,2.089,1.873,0.177,0.575,0.890,1.202,-0.906,-0.706,-1.034,-0.768,0.560,0.192,0.359,0.227,2.298,2.314,2.700,2.467
2019-03-16,1.452,2.647,0.000,-2.521,0.227,3.283,0.449,0.283,0.200,0.420,1.982,2.108,2.069,1.871,0.216,0.595,0.900,1.210,-0.769,-0.689,-1.011,-0.764,0.658,0.231,0.360,0.218,2.177,2.326,2.693,2.456
2019-03-16,1.452,2.647,0.000,-2.521,0.227,3.283,0.443,0.343,0.198,0.417,2.036,2.139,2.089,1.873,0.177,0.575,0.890,1.202,-0.906,-0.706,-1.034,-0.768,0.560,0.192,0.359,0.227,2.298,2.314,2.700,2.467
2019-03-16,1.452,2.647,0.000,-2.521,0.227,3.283,0.449,0.283,0.200,0.420,1.982,2.108,2.069,1.871,0.216,0.595,0.900,1.210,-0.769,-0.689,-1.011,-0.764,0.658,0.231,0.360,0.218,2.177,2.326,2.693,2.456
2019-03-17,0.172,2.105,0.000,-2.043,1.040,3.079,0.440,0.296,0.195,0.425,1.939,2.097,2.063,1.860,0.177,0.667,0.888,1.225,-0.587,-0.657,-0.990,-0.758,0.660,0.286,0.346,0.215,2.254,2.335,2.685,2.446
2019-03-17,0.172,2.105,0.000,-2.043,1.040,3.079,0.385,0.315,0.197,0.425,1.947,2.071,2.061,1.862,0.268,0.733,0.880,1.230,-0.505,-0.648,-0.966,-0.756,0.568,0.275,0.318,0.212,2.329,2.349,2.675,2.443
2019-03-17,0.172,2.105,0.000,-2.043,1.040,3.079,0.440,0.296,0.195,0.425,1.939,2.097,2.063,1.860,0.177,0.667,0.888,1.225,-0.587,-0.657,-0.990,-0.758,0.660,0.286,0.346,0.215,2.254,2.335,2.685,2.446
2019-03-17,0.172,2.105,0.000,-2.043,1.040,3.079,0.385,0.315,0.197,0.425,1.947,2.071,2.061,1.862,0.268,0.733,0.880,1.230,-0.505,-0.648,-0.966,-0.756,0.568,0.275,0.318,0.212,2.329,2.349,2.675,2.443
2019-03-18,-0.577,1.750,-1.667,-2.136,2.107,0.702,0.472,0.296,0.191,0.426,1.920,2.053,2.037,1.850,0.415,0.783,0.870,1.234,-0.322,-0.611,-0.952,-0.737,0.496,0.259,0.283,0.210,2.409,2.356,2.656,2.442
2019-03-18,-0.577,1.750,-1.667,-2.136,2.107,0.702,0.555,0.280,0.188,0.435,1.934,2.037,2.014,1.847,0.494,0.797,0.887,1.256,-0.184,-0.605,-0.927,-0.721,0.448,0.202,0.239,0.203,2.514,2.414,2.643,2.450
2019-03-18,-0.577,1.750,-1.667,-2.136,2.107,0.702,0.472,0.296,0.191,0.426,1.920,2.053,2.037,1.850,0.415,0.783,0.870,1.234,-0.322,-0.611,-0.952,-0.737,0.496,0.259,0.283,0.210,2.409,2.356,2.656,2.442
2019-03-18,-0.577,1.750,-1.667,-2.136,2.107,0.702,0.555,0.280,0.188,0.435,1.934,2.037,2.014,1.847,0.494,0.797,0.887,1.256,-0.184,-0.605,-0.927,-0.721,0.448,0.202,0.239,0.203,2.514,2.414,2.643,2.450
2019-03-19,0.728,2.692,-0.556,-0.980,0.296,-0.861,0.494,0.286,0.206,0.443,1.907,2.019,2.025,1.826,0.685,0.797,0.909,1.273,-0.119,-0.582,-0.920,-0.717,0.375,0.123,0.197,0.201,2.590,2.481,2.656,2.456
2019-03-19,0.728,2.692,-0.556,-0.980,0.296,-0.861,0.493,0.256,0.218,0.432,1.942,1.993,2.010,1.819,0.729,0.868,0.954,1.274,-0.210,-0.579,-0.935,-0.723,0.380,0.168,0.188,0.210,2.772,2.593,2.685,2.476
2019-03-19,0.728,2.692,-0.556,-0.980,0.296,-0.861,0.494,0.286,0.206,0.443,1.907,2.019,2.025,1.826,0.685,0.797,0.909,1.273,-0.119,-0.582,-0.920,-0.717,0.375,0.123,0.197,0.201,2.590,2.481,2.656,2.456
2019-03-19,0.728,2.692,-0.556,-0.980,0.296,-0.861,0.493,0.256,0.218,0.432,1.942,1.993,2.010,1.819,0.729,0.868,0.954,1.274,-0.210,-0.579,-0.935,-0.723,0.380,0.168,0.188,0.210,2.772,2.593,2.685,2.476
2019-03-20,1.000,1.970,0.263,-0.649,-0.277,1.271,0.532,0.241,0.218,0.423,1.960,1.975,2.012,1.806,0.819,0.950,0.974,1.275,-0.222,-0.599,-0.934,-0.728,0.329,0.228,0.186,0.208,2.963,2.700,2.704,2.495
2019-03-20,1.000,1.970,0.263,-0.649,-0.277,1.271,0.604,0.235,0.211,0.433,1.987,1.967,1.990,1.796,0.958,1.001,0.996,1.285,-0.148,-0.601,-0.927,-0.727,0.223,0.248,0.190,0.211,3.041,2.751,2.707,2.498
2019-03-20,1.000,1.970,0.263,-0.649,-0.277,1.271,0.532,0.241,0.218,0.423,1.960,1.975,2.012,1.806,0.819,0.950,0.974,1.275,-0.222,-0.599,-0.934,-0.728,0.329,0.228,0.186,0.208,2.963,2.700,2.704,2.495
2019-03-20,1.000,1.970,0.263,-0.649,-0.277,1.271,0.604,0.235,0.211,0.433,1.987,1.967,1.990,1.796,0.958,1.001,0.996,1.285,-0.148,-0.601,-0.927,-0.727,0.223,0.248,0.190,0.211,3.041,2.751,2.707,2.498
2019-03-21,0.821,1.102,1.000,0.084,-0.870,4.206,0.651,0.193,0.208,0.433,2.054,1.984,1.991,1.790,0.985,1.015,1.010,1.286,-0.097,-0.610,-0.928,-0.733,0.174,0.271,0.188,0.216,3.060,2.800,2.700,2.505
2019-03-21,0.821,1.102,1.000,0.084,-0.870,4.206,0.612,0.152,0.194,0.443,2.148,2.033,2.020,1.785,1.039,0.979,1.017,1.282,0.005,-0.667,-0.939,-0.741,0.079,0.317,0.195,0.229,2.804,2.794,2.666,2.500
2019-03-21,0.821,1.102,1.000,0.084,-0.870,4.206,0.651,0.193,0.208,0.433,2.054,1.984,1.991,1.790,0.985,1.015,1.010,1.286,-0.097,-0.610,-0.928,-0.733,0.174,0.271,0.188,0.216,3.060,2.800,2.700,2.505
2019-03-21,0.821,1.102,1.000,0.084,-0.870,4.206,0.612,0.152,0.194,0.443,2.148,2.033,2.020,1.785,1.039,0.979,1.017,1.282,0.005,-0.667,-0.939,-0.741,0.079,0.317,0.195,0.229,2.804,2.794,2.666,2.500
2019-03-22,0.172,2.755,-0.625,-1.122,-0.536,4.279,0.617,0.116,0.198,0.461,2.120,2.042,2.049,1.777,1.162,0.982,1.029,1.277,0.135,-0.708,-0.949,-0.736,0.011,0.344,0.206,0.237,2.736,2.729,2.645,2.496
2019-03-22,0.172,2.755,-0.625,-1.122,-0.536,4.279,0.694,0.117,0.204,0.476,2.018,2.009,2.045,1.759,1.059,1.061,1.044,1.299,0.018,-0.719,-0.943,-0.728,0.026,0.326,0.218,0.238,2.636,2.711,2.583,2.487
2019-03-22,0.172,2.755,-0.625,-1.122,-0.536,4.279,0.617,0.116,0.198,0.461,2.120,2.042,2.049,1.777,1.162,0.982,1.029,1.277,0.135,-0.708,-0.949,-0.736,0.011,0.344,0.206,0.237,2.736,2.729,2.645,2.496
